Parent Folder,Filename,Type,Public URL,Finished
30_smart_2-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/scene_3_close.mp3,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_1_nobg.png,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_3_lipsync.mp4,Yes
30_smart_2-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/scene_1_hook.mp3,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_1_lipsync.mp4,Yes
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_1.mp4,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_3.mp4,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_2.mp4,
30_smart_2-MLB-female,30_smart_2-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/30_smart_2-MLB-female/30_smart_2-MLB-female_scene_2_lipsync.mp4,Yes
37_smart_2-MLC-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/scene_2_testimonial.mp3,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_1_lipsync.mp4,Yes
37_smart_2-MLC-female,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/scene_3_cta.mp3,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_2_lipsync.mp4,Yes
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_1_nobg.png,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_1.mp4,
37_smart_2-MLC-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/scene_1_hook.mp3,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_2.mp4,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_3.mp4,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_2.png,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_3.png,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_1.png,
37_smart_2-MLC-female,37_smart_2-MLC-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/37_smart_2-MLC-female/37_smart_2-MLC-female_scene_3_lipsync.mp4,Yes
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_2_lipsync.mp4,Yes
700_smart_2-MLM-male,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/scene_3_cta.mp3,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_1.png,
700_smart_2-MLM-male,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/scene_1_hook.mp3,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_3.png,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_2.png,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_1_lipsync.mp4,Yes
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_1_nobg.png,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_3.mp4,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_2.mp4,
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_3_lipsync.mp4,Yes
700_smart_2-MLM-male,700_smart_2-MLM-male_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/700_smart_2-MLM-male_scene_1.mp4,
700_smart_2-MLM-male,scene_2_body.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/700_smart_2-MLM-male/scene_2_body.mp3,
82_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/scene_2_testimonial.mp3,
82_tap-MLB-female,82_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_2_lipsync.mp4,Yes
82_tap-MLB-female,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/scene_3_cta.mp3,
82_tap-MLB-female,82_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_1.png,
82_tap-MLB-female,82_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_2.png,
82_tap-MLB-female,82_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_3.png,
82_tap-MLB-female,82_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_1_lipsync.mp4,Yes
82_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/scene_1_hook.mp3,
82_tap-MLB-female,82_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_2.mp4,
82_tap-MLB-female,82_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_3.mp4,
82_tap-MLB-female,82_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_1.mp4,
82_tap-MLB-female,82_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_3_lipsync.mp4,Yes
82_tap-MLB-female,82_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/82_tap-MLB-female/82_tap-MLB-female_scene_1_nobg.png,
97_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/scene_2_testimonial.mp3,
97_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/scene_3_close.mp3,
97_tap-MLB-female,97_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_2.mp4,
97_tap-MLB-female,97_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_1_lipsync.mp4,Yes
97_tap-MLB-female,97_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_3.mp4,
97_tap-MLB-female,97_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_1.mp4,
97_tap-MLB-female,97_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_2_lipsync.mp4,Yes
97_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/scene_1_hook.mp3,
97_tap-MLB-female,97_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_1_nobg.png,
97_tap-MLB-female,97_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_1.png,
97_tap-MLB-female,97_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_3_lipsync.mp4,Yes
97_tap-MLB-female,97_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_2.png,
97_tap-MLB-female,97_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/97_tap-MLB-female/97_tap-MLB-female_scene_3.png,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_3.mp4,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_2.mp4,
11_smart_2-MLB-male,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/scene_2_testimonial.mp3,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_1.mp4,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_3_lipsync.mp4,Yes
11_smart_2-MLB-male,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/scene_3_close.mp3,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_1_nobg.png,
11_smart_2-MLB-male,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/scene_1_hook.mp3,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_2_lipsync.mp4,Yes
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_1.png,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_3.png,
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_1_lipsync.mp4,Yes
11_smart_2-MLB-male,11_smart_2-MLB-male_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/11_smart_2-MLB-male/11_smart_2-MLB-male_scene_2.png,
19_tap-MLB-female,19_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_1_lipsync.mp4,Yes
19_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/scene_2_testimonial.mp3,
19_tap-MLB-female,19_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_1_nobg.png,
19_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/scene_3_close.mp3,
19_tap-MLB-female,19_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_2.mp4,
19_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/scene_1_hook.mp3,
19_tap-MLB-female,19_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_3.mp4,
19_tap-MLB-female,19_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_1.mp4,
19_tap-MLB-female,19_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_2_lipsync.mp4,Yes
19_tap-MLB-female,19_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_1.png,
19_tap-MLB-female,19_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_2.png,
19_tap-MLB-female,19_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_3.png,
19_tap-MLB-female,19_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/19_tap-MLB-female/19_tap-MLB-female_scene_3_lipsync.mp4,Yes
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_1_nobg.png,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_3_lipsync.mp4,Yes
50_smart_2-MLB-female,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/scene_3_cta.mp3,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_1.png,
50_smart_2-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/scene_1_hook.mp3,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_3.png,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_2.png,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_3.mp4,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_2_lipsync.mp4,Yes
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_2.mp4,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_1.mp4,
50_smart_2-MLB-female,scene_2_body.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/scene_2_body.mp3,
50_smart_2-MLB-female,50_smart_2-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/50_smart_2-MLB-female/50_smart_2-MLB-female_scene_1_lipsync.mp4,Yes
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_2.png,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_3.png,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_1.png,
44_smart_2-MLA-female,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/scene_3_cta.mp3,
44_smart_2-MLA-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/scene_1_hook.mp3,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_3_lipsync.mp4,Yes
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_1_lipsync.mp4,Yes
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_1_nobg.png,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_1.mp4,
44_smart_2-MLA-female,scene_2_body.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/scene_2_body.mp3,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_2_lipsync.mp4,Yes
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_2.mp4,
44_smart_2-MLA-female,44_smart_2-MLA-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/44_smart_2-MLA-female/44_smart_2-MLA-female_scene_3.mp4,
69_tap-MLB-female,69_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/69_tap-MLB-female_scene_2.png,
69_tap-MLB-female,69_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/69_tap-MLB-female_scene_3_lipsync.mp4,Yes
69_tap-MLB-female,69_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/69_tap-MLB-female_scene_3.png,
69_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/scene_2_testimonial.mp3,
69_tap-MLB-female,69_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/69_tap-MLB-female_scene_1.png,
69_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/scene_3_close.mp3,
69_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/69_tap-MLB-female/scene_1_hook.mp3,
